episode,step_train,step,A1_reward_total,A1_n_lever,A1_n_door,A1_received,A1_given,A1_r-lever,A1_r-start,A1_r-door,A1_win_rate,A2_reward_total,A2_n_lever,A2_n_door,A2_received,A2_given,A2_r-lever,A2_r-start,A2_r-door,A2_win_rate,A3_reward_total,A3_n_lever,A3_n_door,A3_received,A3_given,A3_r-lever,A3_r-start,A3_r-door,A3_win_rate,A4_reward_total,A4_n_lever,A4_n_door,A4_received,A4_given,A4_r-lever,A4_r-start,A4_r-door,A4_win_rate,steps_per_eps
100,100,638,-5.488e+00,7.000e-01,2.200e+00,6.193e+00,9.982e+00,1.177e+00,1.714e+00,3.302e+00,3.000e+01,-5.348e-02,8.000e-01,1.100e+00,1.206e+01,1.111e+01,2.663e+00,5.966e+00,3.431e+00,0.000e+00,4.077e-01,1.200e+00,6.000e-01,1.221e+01,1.061e+01,3.912e+00,6.552e+00,1.750e+00,0.000e+00,-6.616e-02,7.000e-01,1.500e+00,8.122e+00,6.889e+00,1.661e+00,3.329e+00,3.133e+00,0.000e+00,3.90
200,200,1295,-5.064e-01,9.000e-01,1.500e+00,5.818e+00,5.524e+00,1.559e+00,2.123e+00,2.136e+00,4.000e+01,-1.378e-01,8.000e-01,2.000e+00,8.255e+00,8.393e+00,1.872e+00,2.066e+00,4.317e+00,0.000e+00,-5.375e+00,6.000e-01,6.000e-01,5.539e+00,1.011e+01,9.618e-01,3.608e+00,9.691e-01,0.000e+00,5.119e+00,8.000e-01,1.800e+00,6.526e+00,2.107e+00,1.437e+00,2.041e+00,3.048e+00,0.000e+00,3.80
300,300,1989,-1.937e-01,6.000e-01,1.500e+00,1.451e+00,1.545e+00,3.794e-01,4.853e-01,5.861e-01,6.000e+01,1.316e+00,6.000e-01,1.200e+00,5.496e+00,3.080e+00,1.202e+00,2.170e+00,2.123e+00,0.000e+00,-3.189e+00,3.000e-01,1.000e+00,1.268e+00,7.058e+00,2.194e-01,5.432e-01,5.058e-01,0.000e+00,1.867e+00,8.000e-01,8.000e-01,3.871e+00,4.041e-01,1.218e+00,1.763e+00,8.908e-01,0.000e+00,3.10
400,400,2586,2.128e+00,8.000e-01,2.000e+00,2.914e+00,1.186e+00,8.776e-01,7.320e-01,1.304e+00,4.000e+01,3.740e-01,3.000e-01,1.400e+00,5.118e+00,3.544e+00,5.171e-01,2.806e+00,1.795e+00,0.000e+00,-1.042e+01,1.200e+00,1.500e+00,1.045e+00,8.368e+00,4.625e-01,1.909e-01,3.920e-01,0.000e+00,2.921e+00,8.000e-01,1.700e+00,4.613e+00,5.919e-01,1.462e+00,1.455e+00,1.695e+00,0.000e+00,3.90
500,500,3283,7.047e-02,8.000e-01,1.800e+00,1.014e+00,1.043e+00,3.348e-01,3.217e-01,3.572e-01,5.000e+01,5.240e+00,1.100e+00,1.500e+00,7.055e+00,1.515e+00,2.619e+00,1.594e+00,2.842e+00,0.000e+00,-7.161e+00,5.000e-01,1.000e+00,3.106e-01,6.972e+00,1.067e-01,1.006e-01,1.034e-01,0.000e+00,-2.489e-01,1.200e+00,1.100e+00,1.963e+00,8.117e-01,1.230e+00,2.904e-01,4.427e-01,0.000e+00,3.50
600,600,3992,-1.036e+00,1.200e+00,1.900e+00,1.735e+00,1.071e+00,8.371e-01,4.689e-01,4.294e-01,3.000e+01,2.343e-01,6.000e-01,1.500e+00,2.914e+00,1.780e+00,9.053e-01,1.108e+00,9.004e-01,0.000e+00,-7.943e+00,1.200e+00,1.300e+00,5.211e-01,5.264e+00,2.627e-01,1.162e-01,1.422e-01,0.000e+00,2.144e+00,7.000e-01,1.600e+00,3.434e+00,4.894e-01,1.575e+00,7.190e-01,1.139e+00,0.000e+00,4.40
700,700,4683,-2.094e+00,1.100e+00,1.500e+00,1.060e+00,1.854e+00,7.075e-01,1.117e-01,2.405e-01,6.000e+01,-5.305e-01,5.000e-01,2.100e+00,1.739e+00,2.970e+00,6.862e-01,3.497e-01,7.034e-01,0.000e+00,-6.427e+00,6.000e-01,1.800e+00,4.425e-01,6.470e+00,1.913e-01,8.402e-02,1.672e-01,0.000e+00,7.752e+00,9.000e-01,1.800e+00,8.750e+00,6.978e-01,3.678e+00,1.229e+00,3.842e+00,0.000e+00,3.70
800,800,5390,2.619e+00,4.000e-01,1.200e+00,7.261e-01,3.107e+00,4.350e-01,8.112e-02,2.100e-01,9.000e+01,4.140e+00,2.000e-01,1.200e+00,1.088e+00,2.148e+00,3.591e-01,1.682e-01,5.607e-01,0.000e+00,-1.536e+00,7.000e-01,1.100e+00,1.267e+00,3.403e+00,7.049e-01,8.158e-02,4.808e-01,0.000e+00,5.977e+00,9.000e-01,7.000e-01,6.180e+00,6.023e-01,4.622e+00,4.955e-01,1.062e+00,0.000e+00,2.10
900,900,6049,-4.419e+00,7.000e-01,2.300e+00,2.397e+00,3.716e+00,7.036e-01,5.551e-01,1.139e+00,4.000e+01,-1.134e+00,7.000e-01,2.200e+00,2.439e+00,3.573e+00,1.457e+00,2.668e-01,7.150e-01,0.000e+00,-8.843e+00,7.000e-01,2.000e+00,5.472e-01,7.790e+00,2.356e-01,1.255e-01,1.861e-01,0.000e+00,7.396e+00,1.500e+00,1.700e+00,1.086e+01,1.169e+00,8.083e+00,6.925e-01,2.089e+00,0.000e+00,4.30
1000,1000,6726,-2.094e+00,5.000e-01,2.700e+00,6.472e-01,2.941e+00,3.708e-01,6.467e-02,2.117e-01,4.000e+01,2.885e+00,7.000e-01,1.800e+00,6.154e+00,2.669e+00,2.897e+00,1.675e+00,1.582e+00,0.000e+00,-7.777e+00,8.000e-01,2.000e+00,2.017e-01,5.078e+00,9.202e-02,4.912e-02,6.060e-02,0.000e+00,1.986e+00,1.000e+00,2.200e+00,6.148e+00,2.462e+00,4.876e+00,2.067e-01,1.066e+00,0.000e+00,4.20
