episode,step_train,step,A1_reward_total,A1_n_lever,A1_n_door,A1_received,A1_given,A1_r-lever,A1_r-start,A1_r-door,A1_win_rate,A2_reward_total,A2_n_lever,A2_n_door,A2_received,A2_given,A2_r-lever,A2_r-start,A2_r-door,A2_win_rate,steps_per_eps
100,100,671,3.205e+00,9.000e-01,1.600e+00,2.702e+00,3.697e+00,8.026e-01,6.365e-01,1.263e+00,7.000e+01,-1.051e-01,1.400e+00,7.000e-01,3.697e+00,2.702e+00,1.613e+00,1.402e+00,6.818e-01,0.000e+00,3.50
200,200,1370,5.173e+00,3.000e-01,1.200e+00,8.533e-01,1.980e+00,1.963e-01,1.855e-01,4.716e-01,9.000e+01,1.327e+00,9.000e-01,1.100e+00,1.980e+00,8.533e-01,9.503e-01,3.430e-01,6.870e-01,0.000e+00,2.50
300,300,2060,3.086e+00,6.000e-01,1.100e+00,6.403e-01,1.255e+00,3.438e-01,1.024e-01,1.941e-01,7.000e+01,9.144e-01,8.000e-01,1.000e+00,1.255e+00,6.403e-01,7.157e-01,2.419e-01,2.971e-01,0.000e+00,2.70
400,400,2701,2.432e+00,9.000e-01,1.100e+00,1.184e+00,1.252e+00,9.103e-01,1.414e-01,1.322e-01,8.000e+01,2.168e+00,8.000e-01,1.500e+00,1.252e+00,1.184e+00,8.773e-01,1.208e-01,2.535e-01,0.000e+00,3.10
500,500,3355,2.165e+00,1.100e+00,1.700e+00,1.757e+00,9.915e-01,1.488e+00,8.651e-02,1.821e-01,8.000e+01,2.435e+00,7.000e-01,1.700e+00,9.915e-01,1.757e+00,7.933e-01,7.301e-02,1.252e-01,0.000e+00,3.50
600,600,3977,4.632e+00,6.000e-01,2.000e+00,1.917e+00,1.685e+00,1.040e+00,2.135e-01,6.633e-01,7.000e+01,-1.532e+00,9.000e-01,1.200e+00,1.685e+00,1.917e+00,1.526e+00,7.177e-02,8.711e-02,0.000e+00,3.10
700,700,4615,2.665e-01,7.000e-01,1.500e+00,1.588e+00,1.522e+00,1.309e+00,2.231e-01,5.656e-02,7.000e+01,2.633e+00,8.000e-01,1.500e+00,1.522e+00,1.588e+00,1.422e+00,3.567e-02,6.463e-02,0.000e+00,3.20
800,800,5272,4.326e+00,6.000e-01,2.000e+00,2.651e+00,1.225e+00,1.122e+00,3.854e-01,1.143e+00,6.000e+01,-2.026e+00,6.000e-01,1.000e+00,1.225e+00,2.651e+00,1.154e+00,3.735e-02,3.385e-02,0.000e+00,3.50
900,900,5912,3.194e+00,6.000e-01,1.400e+00,1.791e+00,1.197e+00,1.175e+00,1.396e-02,6.023e-01,9.000e+01,3.406e+00,5.000e-01,1.400e+00,1.197e+00,1.791e+00,9.877e-01,3.129e-02,1.780e-01,0.000e+00,2.40
1000,1000,6608,6.358e+00,1.000e-01,2.100e+00,1.007e+00,1.548e+00,1.977e-01,1.937e-01,6.152e-01,8.000e+01,-8.583e-01,8.000e-01,1.000e+00,1.548e+00,1.007e+00,1.537e+00,6.219e-03,4.787e-03,0.000e+00,2.50
1100,1100,7213,3.326e+00,4.000e-01,2.700e+00,1.557e+00,1.431e+00,7.716e-01,1.982e-01,5.875e-01,6.000e+01,-9.260e-01,7.000e-01,1.000e+00,1.431e+00,1.557e+00,1.384e+00,4.166e-02,5.515e-03,0.000e+00,3.40
1200,1200,7808,4.876e+00,3.000e-01,2.700e+00,1.594e+00,2.018e+00,5.905e-01,1.186e-02,9.914e-01,7.000e+01,-1.976e+00,1.000e+00,1.200e+00,2.018e+00,1.594e+00,1.985e+00,1.318e-02,1.963e-02,0.000e+00,3.70
1300,1300,8501,2.165e+00,4.000e-01,2.700e+00,1.451e+00,2.485e+00,7.900e-01,3.007e-02,6.306e-01,6.000e+01,-7.653e-01,1.100e+00,1.200e+00,2.485e+00,1.451e+00,2.187e+00,2.577e-01,4.115e-02,0.000e+00,3.70
1400,1400,9116,3.213e+00,5.000e-01,2.500e+00,1.621e+00,1.508e+00,9.937e-01,1.497e-02,6.126e-01,8.000e+01,6.870e-01,7.000e-01,1.700e+00,1.508e+00,1.621e+00,1.391e+00,8.372e-02,3.394e-02,0.000e+00,3.40
1500,1500,9771,5.307e+00,1.000e-01,2.700e+00,2.217e-01,1.614e+00,1.980e-01,4.009e-03,1.973e-02,8.000e+01,-1.075e-01,8.000e-01,1.400e+00,1.614e+00,2.217e-01,1.593e+00,1.517e-02,5.818e-03,0.000e+00,3.00
1600,1600,10409,6.184e+00,0.000e+00,2.600e+00,2.579e-03,1.819e+00,0.000e+00,2.697e-04,2.310e-03,9.000e+01,1.160e-01,9.000e-01,7.000e-01,1.819e+00,2.579e-03,1.792e+00,2.248e-02,3.926e-03,0.000e+00,2.70
1700,1700,11044,4.992e+00,1.000e-01,2.600e+00,2.028e-01,1.410e+00,1.990e-01,0.000e+00,3.728e-03,8.000e+01,3.075e-01,7.000e-01,1.200e+00,1.410e+00,2.028e-01,1.394e+00,1.139e-02,5.052e-03,0.000e+00,2.70
1800,1800,11655,7.211e+00,0.000e+00,2.400e+00,4.940e-03,1.994e+00,0.000e+00,1.811e-03,3.129e-03,1.000e+02,8.878e-02,1.000e+00,1.200e+00,1.994e+00,4.940e-03,1.986e+00,4.805e-03,2.467e-03,0.000e+00,2.60
